sample_id,image_path,mask_path,canonical_class,class_index,lesion_area_fraction,phase2b_pred,phase2b_conf,phase2b_correct,phase2b_energy_in,phase2b_energy_out,phase2b_iou,phase2b_pointing,phase3b_pred,phase3b_conf,phase3b_correct,phase3b_energy_in,phase3b_energy_out,phase3b_iou,phase3b_pointing
BLAST9_093,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_093.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_093.jpg,Blast,1,0.015943877398967743,0,0.7435909509658813,0,0.008240367513828699,0.9917596356380656,0.0,0,0,0.5508410334587097,0,0.023903136888166136,0.9760968564170542,0.053163572747542846,0
BLAST9_094,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_094.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_094.jpg,Blast,1,0.10528938472270966,5,0.9391297101974487,0,0.2015338096266393,0.7984662058260026,0.20783726247716797,0,5,0.9454558491706848,0,0.19890807403178995,0.8010919666287768,0.19176909911296733,0
BLAST9_095,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_095.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_095.jpg,Blast,1,0.01542570162564516,1,0.7053693532943726,1,0.0805519074937975,0.9194480588912843,0.07103933419194387,0,1,0.615814208984375,1,0.05181252456650646,0.9481874158044795,0.07103933419194387,0
BLAST9_096,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_096.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_096.jpg,Blast,1,0.10174186527729034,5,0.9781913161277771,0,0.1892568904244125,0.8107432153085687,0.16666666666653823,0,0,0.9248453378677368,0,0.27598593735431604,0.724013980627782,0.3828660151608522,1
BLAST9_097,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_097.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_097.jpg,Blast,1,0.027802135795354843,1,0.9671632051467896,1,0.18236494765356964,0.8176349922900301,0.13899960143469609,0,1,0.6004478335380554,1,0.16729679574235493,0.8327031490757765,0.13899960143469609,1
BLAST9_098,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_098.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_098.jpg,Blast,1,0.08541932702064514,5,0.9977144002914429,0,0.1722397214307161,0.8277602785685667,0.16146297948247387,1,5,0.9874159693717957,0,0.15324553156206178,0.8467544852986408,0.16306642845528416,0
BLAST9_099,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_099.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_099.jpg,Blast,1,0.036870215088129044,0,0.9821986556053162,0,0.0021262065950152843,0.9978737736419204,0.0,0,0,0.9858222603797913,0,0.030644542210646806,0.9693554735877767,0.0,0
BLAST9_100,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_100.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_100.jpg,Blast,1,0.02596859075129032,3,0.42290154099464417,0,0.027253361987585902,0.9727467361552654,0.034674696596373136,0,0,0.9963451027870178,0,0.05044316212501089,0.949556837874213,0.0674009225265298,0
BLAST9_101,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_101.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_101.jpg,Blast,1,0.0481305792927742,3,0.6614182591438293,0,0.044214601114102386,0.9557853600206087,0.017903858731182224,0,0,0.7511341571807861,0,0.026878714426222288,0.9731213252011175,0.017903858731182224,0
BLAST9_102,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_102.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_102.jpg,Blast,1,0.07954002171754837,5,0.8848673701286316,0,0.1758560437967627,0.8241440114792589,0.25678702625189787,0,5,0.3673194646835327,0,0.01881345209380982,0.9811865669552146,0.0071079839172838106,0
BLAST9_103,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_103.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_103.jpg,Blast,1,0.08392458409070969,1,0.3673010468482971,1,0.1707524649957467,0.829247433404288,0.12428977272717463,1,1,0.8993913531303406,1,0.16275119154448378,0.8372487158735351,0.18517594210116864,1
BLAST9_104,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_104.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_104.jpg,Blast,1,0.062141261994838715,5,0.9963149428367615,0,0.12861126977538276,0.8713888116249185,0.1748838871023804,0,5,0.966152012348175,0,0.1081482866732934,0.8918517559248805,0.14025658807200045,0
BLAST9_105,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_105.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_105.jpg,Blast,1,0.0421316958963871,0,0.5809492468833923,0,0.007713682490525012,0.9922864156905391,0.0,0,3,0.3457798957824707,0,0.05655764878528761,0.9434423382134706,0.10194086704144573,0
BLAST9_106,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_106.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_106.jpg,Blast,1,0.024932239204645157,0,0.43120405077934265,0,0.003552515629317948,0.9964474588737865,0.0,0,0,0.7526546120643616,0,0.049944090568480884,0.9500558740084627,0.08497548783996445,0
BLAST9_107,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_107.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_107.jpg,Blast,1,0.010582748800516129,1,0.5809670090675354,1,0.041016659840569465,0.9589834382087926,0.05290952570740044,1,1,0.9291906952857971,1,0.049812840475929966,0.9501871492426233,0.03253859683405067,1
BLAST9_108,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_108.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_108.jpg,Blast,1,0.0446428582072258,5,0.9970212578773499,0,0.13582865098997224,0.8641713013168253,0.1720450639677563,1,5,0.9925066828727722,0,0.12501088193595894,0.8749891907708618,0.15408479834525327,1
BLAST9_109,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_109.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_109.JPG,Blast,1,0.03322305530309677,5,0.42301425337791443,0,0.09544536403107648,0.904554722740629,0.10042313117056847,0,5,0.758560836315155,0,0.09191069123406027,0.9080894131938058,0.1037442233329211,0
BLAST9_110,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_110.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_110.jpg,Blast,1,0.04655612260103226,5,0.9484851956367493,0,0.17585028655600107,0.8241496722917164,0.15528994303842067,1,5,0.9264740943908691,0,0.15894001760771065,0.841059945180383,0.14885318971106987,1
BLAST9_111,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_111.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_111.JPG,Blast,1,0.06477200239896774,4,0.4835953712463379,0,0.3234585934457751,0.6765414555654247,0.220690922454777,0,1,0.5406007766723633,1,0.1851936277698984,0.8148063344572546,0.1855090568393098,1
BLAST9_112,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_112.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_112.jpg,Blast,1,0.09783561527729034,0,0.8432023525238037,0,0.13185788642716406,0.8681421135720545,0.14573750383306827,0,2,0.39863455295562744,0,0.10774154099471046,0.8922585594080895,0.09000072934133907,0
BLAST9_113,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_113.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_113.JPG,Blast,1,0.06650590151548386,4,0.5056265592575073,0,0.2887119554872778,0.7112879622223854,0.25627054955354034,0,5,0.5252631306648254,0,0.10501521311944201,0.894984884494601,0.12966717350892915,0
BLAST9_114,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_114.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_114.jpg,Blast,1,0.10911591351032257,0,0.6413262486457825,0,0.13764114890520227,0.8623587425884751,0.13692003225087082,0,0,0.883005678653717,0,0.14445708142404726,0.8555428367857271,0.10943423217215546,0
BLAST9_115,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_115.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_115.JPG,Blast,1,0.20691166818141937,4,0.9011614918708801,0,0.6320131563977996,0.3679867833742833,0.5733990906984869,1,4,0.9869951605796814,0,0.616024845487096,0.38397515451163894,0.6317429872927102,1
BLAST9_116,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_116.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_116.jpg,Blast,1,0.08573820441961288,0,0.943071186542511,0,0.14886542765854238,0.8511345723406639,0.1621950231011087,0,0,0.9141699075698853,0,0.08163049090043327,0.9183695407339968,0.06912236223990073,0
BLAST9_117,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_117.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_117.JPG,Blast,1,0.02706473134458065,5,0.9881330132484436,0,0.0942949722017624,0.9057050464012096,0.09938247780770032,0,5,0.9988510608673096,0,0.07284096488593954,0.9271590957708986,0.10761154855632583,0
BLAST9_118,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_118.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_118.jpg,Blast,1,0.08306760340929031,0,0.8434773087501526,0,0.03726740972911766,0.9627325390518627,0.014209210996062685,0,1,0.46908873319625854,1,0.08012485865599409,0.9198751324430848,0.01442651049848991,0
BLAST9_119,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_119.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_119.JPG,Blast,1,0.053930167108774185,5,0.6589533090591431,0,0.14774588838519323,0.8522540827042059,0.1661023153654561,0,5,0.8713811039924622,0,0.17448312924070267,0.8255168838956407,0.20651453460826955,0
BLAST9_120,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_120.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_120.jpg,Blast,1,0.13229432702064514,0,0.8800289034843445,0,0.24704453442162586,0.7529554838038036,0.26634768740011666,1,0,0.9727062582969666,0,0.23234181878858584,0.7676581392718637,0.23082601313927006,1
BLAST9_121,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_121.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_121.JPG,Blast,1,0.0796595960855484,5,0.45788756012916565,0,0.1532232256363189,0.8467767454274981,0.207243633860799,0,0,0.7861564755439758,0,0.1387554974827594,0.8612445308812992,0.16562837444956754,0
BLAST9_122,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_122.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_122.jpg,Blast,1,0.1363002210855484,0,0.4430352747440338,0,0.15121483273892686,0.8487851332996561,0.16147016312192064,0,0,0.9857804179191589,0,0.23828075221024586,0.7617192177055356,0.237079393006204,1
BLAST9_123,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_123.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_123.JPG,Blast,1,0.024772800505161285,2,0.9569333791732788,0,0.06441492513482172,0.9355850168631987,0.07891716089527556,0,0,0.5774599313735962,0,0.013990516752112806,0.9860095514003586,0.004363312555650611,0
BLAST9_124,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_124.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_124.jpg,Blast,1,0.14459103345870972,0,0.9739383459091187,0,0.36073914067691876,0.6392607761972494,0.48026710041907344,1,2,0.7456396222114563,0,0.3260341631926375,0.6739658368067093,0.6039888682740222,1
BLAST9_125,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_125.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_125.jpg,Blast,1,0.09520488232374191,4,0.5636561512947083,0,0.2521129403017694,0.7478869778646956,0.26606837606814865,0,5,0.9818595051765442,0,0.17077871137485948,0.8292213277506487,0.19546445000387744,0
BLAST9_126,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_126.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_126.jpg,Blast,1,0.0577566958963871,0,0.9937984347343445,0,0.1239541872310051,0.876045812768356,0.17892626014020696,0,0,0.9700527787208557,0,0.10108416636543385,0.8989158336340013,0.1191485679673625,0
BLAST9_127,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_127.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_127.JPG,Blast,1,0.0511997751891613,1,0.590994119644165,1,0.09485080960853305,0.905149244513286,0.11341754261980971,0,5,0.931783139705658,0,0.09798689700087385,0.9020131980383292,0.12404137685025499,1
BLAST9_128,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_128.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_128.JPG,Blast,1,0.05771683529019356,1,0.7525910139083862,1,0.11948006146274064,0.8805199740947418,0.10985238585641104,0,5,0.6582246422767639,0,0.08225337949485496,0.9177466029419584,0.07685902239980276,0
BLAST9_129,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_129.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_129.JPG,Blast,1,0.06126435101032257,1,0.5091846585273743,1,0.1225370697985783,0.8774628139205217,0.09900243105029842,0,5,0.8343043327331543,0,0.08078752401344126,0.9192123562371509,0.09177215189865774,0
BLAST9_130,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_130.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_130.JPG,Blast,1,0.07443797588348389,0,0.9203042387962341,0,0.04995533986847902,0.9500446938601186,0.03184474748986075,0,0,0.9998196959495544,0,0.16302672319552924,0.8369732624115936,0.1727985011069896,0
BLAST9_131,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_131.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_131.jpg,Blast,1,0.006337691098451614,0,0.6729506254196167,0,0.01106288551201753,0.988937119785927,0.01689255549006394,0,0,0.9212133884429932,0,0.014914036360439246,0.985086011704894,0.03168593064962964,1
BLAST9_132,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_132.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_132.JPG,Blast,1,0.038305167108774185,1,0.9972904920578003,1,0.14972680884781095,0.8502731239723859,0.17017320677153325,1,0,0.7451545000076294,0,0.058880901211367735,0.9411191147213356,0.1360440813223104,0
BLAST9_133,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_133.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_133.JPG,Blast,1,0.011379942297935486,3,0.9044634103775024,0,0.023330056444763766,0.9766699153407135,0.02721286073985356,0,1,0.6670976281166077,1,0.03797406417953353,0.9620259110643101,0.026914512537489672,0
BLAST9_134,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_134.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_134.jpg,Blast,1,0.025151466950774193,1,0.9937703013420105,1,0.10143662204632033,0.8985633404181242,0.10677899686509915,0,5,0.7401582598686218,0,0.05880560448767482,0.9411944242400886,0.1069958847735577,1
BLAST9_135,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_135.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_135.JPG,Blast,1,0.04083625599741936,0,0.844352662563324,0,0.011626087404124349,0.9883739245031535,0.005826050769866145,0,0,0.5756424069404602,0,0.028753734201082407,0.9712462494352502,0.04037534435258232,0
BLAST9_136,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_136.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_136.JPG,Blast,1,0.018355388194322586,1,0.7948317527770996,1,0.06413372608774838,0.9358662849838438,0.05052732502392087,0,5,0.8875925540924072,0,0.024861004754344867,0.9751390348105955,0.027186650417148975,0
BLAST9_137,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_137.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_137.JPG,Blast,1,0.027562977746129036,1,0.9316339492797852,1,0.08711150172652363,0.9128885172420278,0.08052611657827353,1,1,0.9889497756958008,1,0.08291624077417258,0.9170837131520148,0.07210590554870706,1
BLAST9_138,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_138.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_138.JPG,Blast,1,0.03366151079535484,1,0.8891556262969971,1,0.10282425528219459,0.8971758810090269,0.14790524667174246,0,1,0.9979478716850281,1,0.09033259422095412,0.9096674057782372,0.108432595953764,1
BLAST9_139,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_139.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_139.JPG,Blast,1,0.034937020391225815,1,0.9898893237113953,1,0.1110585851313176,0.8889413475745097,0.15228227934693353,1,5,0.5312301516532898,0,0.033771712012460355,0.966228199791851,0.04272067928529743,0
BLAST9_140,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_140.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_140.JPG,Blast,1,0.036371972411870956,1,0.9907960891723633,1,0.17910050187548215,0.8208994981231476,0.18184535671564184,0,4,0.6105130314826965,0,0.1650432453898553,0.8349568062692831,0.17540382519059022,0
BLAST9_141,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_141.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_141.jpg,Blast,1,0.03708944469690323,1,0.8077523708343506,1,0.10402370079355149,0.8959762644811656,0.15319066524629302,0,1,0.5060059428215027,1,0.08762898662118626,0.9123711215319258,0.12639651581127967,0
BLAST9_142,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_142.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_142.JPG,Blast,1,0.035933513194322586,1,0.9465560913085938,1,0.10441450687889899,0.895585559610887,0.09529096123591886,1,5,0.6260314583778381,0,0.037768687583745436,0.9622314277790556,0.06943566591415852,0
