image_id,image_path,raw_class,canonical_class,dataset,width,height,channels,file_size,file_hash,dhash,is_valid_image,usage,training_allowed,validation_allowed,calibration_allowed,threshold_optimization_allowed
BACTERIALBLIGHT2_154,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_154.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,20978,d232dc81ad57c03f5b0e7ba818cdeb35fda7b1c058c9b95059e31c8e477cadf5,3e90c363707cbebf,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_155,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_155.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,22612,209b4a9750cd53de7e7019cdb7eefc25b796f5c8ec653b36d66bf54836a0ec86,26fc71e194b4f438,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_156,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_156.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,15936,ade3510e069b04bf6c7d42eab0ee0292a994f5a40e6c71d63328a79a0d954878,1f06c662b2cc9ba3,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_157,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_157.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,20337,d2f8f672a162b34bf9b9e4e0bb5453812ea7c94281ff22c5aba132e83b0c9044,4be1522920985c6c,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_158,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_158.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,16078,6ebca9d7bc354c52c29813f06aaad43fd534d86294ea4059cd149003f0e5a053,93e664e83949ce36,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_159,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_159.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,23242,c8109373220cdd0cb7ef49ccace69f7ddb86312480b5b4101d2656884f039613,1a41c2f0280c16d4,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_160,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_160.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,15583,1fe38261f056da0bee50d02d7d31845ffcc131493380f5eeb2a0db7d204a0ab1,d94c66767a7d8cd7,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_161,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_161.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,16297,d73e27ded8af1c8be0ed80253a1bf88ef95d706d82f0bbea07e59fb9eded255c,646460c1c1c9c1c5,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_162,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_162.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,13426,b15cb271befa7bd01961c5b27ec75dfb2abc89bd623d5dd7a3f847b03a7911fb,1080c0f0787c5a79,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_163,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_163.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,15432,a311de17f7f2dbf57529b963d5baf9a93131e3d5e8d51a07a8e10e3961408f7a,60c2c2c3c3e7e3f8,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_164,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_164.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,13303,5fb706bf133eed0f3430249dbb413fb783375bae97617c883372569eb7de7996,9890909b989abf35,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_165,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_165.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,16597,fea3a90b80a1d151128c16290b64def593906db6f03024d1ccd3e12da9bdbd47,b1e54446e7676370,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_166,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_166.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,22891,c9ab2b5237eda5655a7334f5c65f6c23850c4207dc4c484e7e9c9b265a3f73b5,4e783a93078198f0,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_167,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_167.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,12306,aa6f6a0499001cf9db4d361f8643295b44eea30eb628e41ee203538f9d2dc45f,8c8cc9e26164e6e7,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_168,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_168.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,12207,5f8a73413bc5685a5ad521e990f61733c9f317cb32bdb1b884f9141e56a01326,b0bc1ca84c5f6f37,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_169,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_169.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,12364,2140cf96e25b91057734b9d86c8854237491a49155300f3ed91e656d25a5c54d,030905cdeac7c2f2,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_170,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_170.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,237796,f7999910a00945f007fa5402c5710db325f61d54d1d87ffd8055997d15ac4e76,592736d07819494c,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_171,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_171.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,7471,63dcd975f309151529ab1a76630b623a89901bd274b96c1ee25b4a53e2fb11bb,343c1c1494210141,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_172,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_172.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,4,259825,f218317b647cbd7de1fd5200d5073a85d9cfe808fee8bf82e17f2b1a9b1ad972,9098181a981a0a8a,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_173,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_173.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,22045,f58e03c64e268e5f762ccac2b7021810eea1dcac6ff24f1265b79a5a7e9255f7,593291fc5cc4e4fc,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_174,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_174.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,4,253951,11df71dc22f6ba7d42dac5c1ef3c5a35e7fb3b7aeff71e5c69f7fefd68a07b3c,83c1e1f0f0783c0e,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_175,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_175.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,17233,57b3d15bcd300de9ca92a6ddeae9258251083b9dec4eaa37e50044020fc3c08f,8c66b3e8743d9de4,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_176,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_176.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,4,233405,732e8561110ac85ba8241a87f91af956ad6dd9a12c2b9eab005ee5d6d9c2d55e,8880a06030381894,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_177,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_177.JPG,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,17844,8e56ff605ab5e1dcca92d7d2895bbef49b36cc9e20055f7194f3bca4e3e02db3,b1b170f4f5d59d9c,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_178,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_178.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,4,227777,e40161d454dd3af7aa20c981390b27a895def1b63ac20d60ab6e1d6e85e85a97,a9a4f450501829f8,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_179,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_179.JPG,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,16343,535001a9b1070cf112b6a580c10b5b6d99bd1a44ac16a894f9967af86d554fe3,c8aa2ab8da1a0a4b,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_180,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_180.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,237796,f7999910a00945f007fa5402c5710db325f61d54d1d87ffd8055997d15ac4e76,592736d07819494c,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_181,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_181.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,12364,2140cf96e25b91057734b9d86c8854237491a49155300f3ed91e656d25a5c54d,030905cdeac7c2f2,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_182,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_182.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,237796,f7999910a00945f007fa5402c5710db325f61d54d1d87ffd8055997d15ac4e76,592736d07819494c,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_183,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_183.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,7471,63dcd975f309151529ab1a76630b623a89901bd274b96c1ee25b4a53e2fb11bb,343c1c1494210141,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_184,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_184.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,237796,f7999910a00945f007fa5402c5710db325f61d54d1d87ffd8055997d15ac4e76,592736d07819494c,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_185,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_185.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,22056,82548885144ea1f1f396b4fae2b7edf2ae6cd7eff2aef6ed93339985f288ddda,c0d8ccc5c076b365,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_186,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_186.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,237796,f7999910a00945f007fa5402c5710db325f61d54d1d87ffd8055997d15ac4e76,592736d07819494c,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_187,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_187.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,17233,57b3d15bcd300de9ca92a6ddeae9258251083b9dec4eaa37e50044020fc3c08f,8c66b3e8743d9de4,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_188,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_188.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,4,239159,736e0069b541e14988ab6458c661b13bf52290dc9c2975ca3ce50d3ca7dcb5cd,f3f0f0f0f0f0f1f9,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_189,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_189.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,13484,6e672a37f2a56e7f771280ba47de2fbe01b48f1c21b6b3954f0afa23306df8f5,2d5e5cf9f20c18d0,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_190,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_190.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,4,265631,ec52090b7514db11d1e20532f0747850477bb11b6313fc4de6ada25f1b5fd15d,ccc8c1d061686868,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_191,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_191.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,7435,737982a7fb01a12f7e05120511bc4fada531fcabecbb9fc99d8ac9ad8beb1dcf,94b0f0f030303034,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_192,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_192.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,4,233504,c5c33584d116676beb4479690bb3d2a96a65fa1dbdb0e0213513c2dcf9492b9d,0b0b1e5e56f62607,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_193,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_193.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,12009,340ae41a27b232410f4084294138c78c069a06e8bc0ac9f0e4ad8d45d9f6740c,fcfc383870e1c0c1,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_194,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_194.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,4,258836,72bc202f7dcdafa4f64f727f415ff3edf8d9cdbad667ea38261d420edae1c8b2,38f478f0f0f0e1e4,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_195,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_195.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,15241,fcc3835ac3e8a02f140ba36ac1ff702a9de727e387a4c2cc1a7e7020ce8f135a,dcff31a02337fda0,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_196,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_196.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,4,220126,b750eac9f740e77a1f2db96f17704dabae343136f6d347bd6e840cc914e3d28c,e7f753aa3cb69a8d,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_197,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_197.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,17046,b8ed8e2ac03ad4d3a3dc4f57af233c3f02f1d0021c43e3145cb8cffa593fb369,7973f3a243e6c687,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_198,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_198.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,10448,44ac69fefe8827dcabb15b78065e804446beec49b5983f1a2894b3cd2d4f2a3a,7c3878e1f1203092,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_199,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_199.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,13236,00d869a8280d36d011cb688906e76cf87642cbaf30bdfaf3c76a892d7dd1e644,f8f4ec6cc8d09091,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_200,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_200.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,20842,9fbad71dbb9d47f7d40cc977e7fd3dd6395caee325b92e211316b6d7c148d096,0287cc62b1d9bcec,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_201,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_201.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,14005,7958beef3e692020dfa3d73a8ce1004579fd255b920b6c25780092912aa4b560,3032637030e5e0c1,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_202,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_202.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,15528,acc61324c6d891225ff588bba5c46e2f902d3a6522f62a87166a7cdc7c6d6082,0f0e0c7870e6c686,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_203,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_203.JPG,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,15021,41ef3f135b15d159f1d2b8a55d5d9e01e0f13c8d8e5ba804b88a21360a8d08fa,f93e7121689e9fac,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_204,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_204.JPG,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,12177,7e4b71fe0c0ddebc0e50ecb7fc1bd0587c264e225dc91a42666032b64e0c5c34,8c0e1f5c9eb42949,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_205,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_205.JPG,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,11970,ca8bb8231b8fb9cb9233a3627f88eb61f84575453ca01f456a6b15fe91c61ec1,f9f8f8f8f878383c,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_206,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_206.JPG,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,15090,21a15f1c7335fad50e087053a68892e7a4cdfe489a5383271161f7eeb7e895a4,99908680a38391d0,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_207,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_207.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,18602,acaf79e6789dccbe558c9b5b440ccd1cb2c4f987f33aca2bdbe625d67a2806a3,531f6c393127cf9e,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_208,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_208.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,9647,fd24debbe09a1b579af2e43fb26c52561495b43660508eeadab5cf4f2edd9081,36dd1932e4e4d0c0,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_209,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_209.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,11798,14e0a11e9d79443f4e38cf47d783e35bafa72a5e57e986145fca5f539ebe44d1,00c2e673b9f2e0c0,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_210,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_210.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,10279,65049c339ed021546e7dda4cfb24813943a33bf5f7fb4bef3ed19cba707017c3,3b8e39f2e0c0c8c0,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_211,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_211.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,8899,43c90db8b59b35e589438358dff9a4f773e2d0584261821d810f819b4718d542,1c3c74e4ccdcdc9c,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_212,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_212.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,8516,58a8379932a0a8f0007ef671d79237c707a7b1d7d82f502985b54aaa35966eaf,705808080c0e0707,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_213,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_213.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,20921,d2dadac28c46ceaa848298865867a31ab480d6521e445516737cbcb38aedc640,3e90c363707cbebf,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_214,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_214.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,22586,320e9f78ea7cf549a9fd98598b87d1f4063a1cc9831fc8bc93c08f99562d9474,e3d0d0d27871c09b,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_215,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_215.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,15993,6da5867a981785cc0b40e232ba09cf55d0142d89e6eb1029b32c1c163db14a5c,3a26ccb2b99c9f07,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_216,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_216.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,20502,1432f952931af580666addca2b37755e13e5333033a25acb20949cf7a3133a5a,c8c5e6eb6bb57829,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_217,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_217.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,16035,6fc3b8072809b05f29a2b1e4b1156ffe0a2d99c3b88092ece06dcbd45a7fc48c,938c6d63e8c99832,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_218,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_218.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,23241,6881ec362e5579b81dddca397415c95cc8f98615602b0a20c7f0a2fbbfafe1b8,d487cfebf09c7d87,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_219,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_219.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,15528,8d4201ffacb047253591dba870387235dab65c5fd5f0a36cb729635e1765d74c,14c641a09199cd64,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_220,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_220.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,16168,0a5881f10adff5a6a55b9952c016097d882884bdf6e448fc89fa4f2fda1bac52,5c7c6c7c7cf9d9d9,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_221,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_221.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,19142,4744eb69e4b1d0b5a77ed2dbccd75d557ed3614ab30fac82545d945069a4bfb8,90c8c961a0311e36,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_222,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_222.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,13400,4a3cfdb8f38bcef0010ba3a55401192dbeb95c46515afbd096ffc42b1367f6dd,60a5c1e1f0f8fef7,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_223,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_223.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,15437,c27b1f2d8c1ea278a8ac1ed71b86e8fd271e411d51380cb560b8318a9281bc40,e038183c3cbcbcf9,True,external_test_only,False,False,False,False
BACTERIALBLIGHT2_224,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERIALBLIGHT2_224.jpg,Bacterialblight,Bacterial Blight,Sethy5932,300,300,3,22906,433876062a1938076da92f6f010d56aaef7a1dbf298fb5b22272da5e9da82e77,e0e6761f3623e18d,True,external_test_only,False,False,False,False
