image_id,image_path,raw_class,canonical_class,dataset,width,height,channels,file_size,file_hash,dhash,is_valid_image,usage,training_allowed,validation_allowed,calibration_allowed,threshold_optimization_allowed
IMG_20241103_121355,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121355.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,3995,c25b077531f10559c3a679a52b3079929850952b9c29bbc7620027338fca7162,0000000007000000,True,external_field_test_only,False,False,False,False
IMG_20241103_121356,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121356.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,4017,e86c039d14b2e2f3dffc112d28e3afd9459d4bb58c7de48547447db5b88f76dd,0000000007000000,True,external_field_test_only,False,False,False,False
IMG_20241103_121358,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121358.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,3939,6fba9b134e41e84279228e4b8b5e7fed2d11c351920d8d99f867e27902cb7647,0000000007000000,True,external_field_test_only,False,False,False,False
IMG_20241103_121416,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121416.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,4766,d3dbcf99ce2fd2904b6d1306c8929486eb009a98887b0595e00b484b369bc04b,f4f7f7f7e7e7e7e7,True,external_field_test_only,False,False,False,False
IMG_20241103_121417,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121417.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,4670,d855df6510df535c0c371eba64ab6c249a8e7e5f7f21940743b0cfa77790cc1a,f6f6f7f7f7e7f7e7,True,external_field_test_only,False,False,False,False
IMG_20241103_121425,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121425.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,3921,28b36a6ff1fbaa5810b4acee636c0134939eed404fe86aa687cfc3773661ee3b,0000f80c20000000,True,external_field_test_only,False,False,False,False
IMG_20241103_121426,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121426.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,3912,1c999bdbcfa0c89a53cde114c0126af551ce8592ada2d349d46b52a426c5c7c8,0000e84c20200000,True,external_field_test_only,False,False,False,False
IMG_20241103_121436,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121436.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,5207,35e6a110ec42512d80c9af08d16e174a260720c603c2cd703e8f0f6a30909ab7,5010600078094080,True,external_field_test_only,False,False,False,False
IMG_20241103_121437,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121437.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,5113,fc1bbaaffdad50431ec158597d1fce559307cd249ee90ccb15d4fcea4f2feac0,0000000078392060,True,external_field_test_only,False,False,False,False
IMG_20241103_121445,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121445.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,6046,dc7d050e4e7ce3f70f1150ddb22045e73e2b14fb96318cf24c7af71aed65ff45,0000802c04000000,True,external_field_test_only,False,False,False,False
IMG_20241103_121445_1,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121445_1.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,5973,63148e9c41fadde84c77610f34669dd54f3d42fb3efb4f9e7562cccf0beaea2b,0000802c04000000,True,external_field_test_only,False,False,False,False
IMG_20241103_121446,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121446.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,5954,3cedaf10afd58d69db6438d3137d7e0feaa9573aa4130ca725755248dc8adeb6,0000802c04000000,True,external_field_test_only,False,False,False,False
IMG_20241103_121447,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121447.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,5657,69ab78902ae5d68aa3fb9f97673ae1d46a0886f000ced55349d4d9a678ae21fd,0000803404000000,True,external_field_test_only,False,False,False,False
IMG_20241103_121452,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121452.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,8786,d2691a69392000a77fd2a013671d5f269e39800ff0ad5b83408166aaf4e84bd0,fcfc831ffbff074e,True,external_field_test_only,False,False,False,False
IMG_20241103_121510,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121510.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,8900,b014c8ab5758c42cba8956c8feba6719b3259caa874c631f90e7e8a223138910,ce3efe3e8f730f63,True,external_field_test_only,False,False,False,False
IMG_20241103_121515,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121515.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,8746,a0304e5ea7301c1cfe10b82d2b711ecfe2bac74e76f625052ebd1a8d66d4857b,f8fcfeff1e671f03,True,external_field_test_only,False,False,False,False
IMG_20241103_121516,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121516.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,6042,a0caeafd2ea27a4c6afbb873a0c98acd4c6d24d4c5ae2df444d8b66d377b6321,000021397de000c0,True,external_field_test_only,False,False,False,False
IMG_20241103_121518,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121518.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,9002,28823bbc312817b00f42057d32e034057e072c3deff737b0e13f4c297c02f856,fcfcfe3e0e730723,True,external_field_test_only,False,False,False,False
IMG_20241103_121532,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121532.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,5434,31dc528800a5a1c7ea7b128e3ae0465beec645c4499211f44f4b02ef7dca646f,f0f8fcfc3f0f4f2f,True,external_field_test_only,False,False,False,False
IMG_20241103_121534,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121534.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,5401,f41f9af3670bfa73dd8b702fc83505b75d32115285ab90a298e2d465b9a5b2cc,f0f8fcfc3f0f4f2f,True,external_field_test_only,False,False,False,False
IMG_20241103_121534_1,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121534_1.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,5684,d0168c8b4f940d65c6638b4cd84ac1ed1e78d4e266ddd50ec60c6cdc4eeabcfe,0000040507400000,True,external_field_test_only,False,False,False,False
IMG_20241103_121535,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121535.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,5617,013c24b6ff737539df4e09f9baf487780dd78c3163de367f821fe9d704f31442,0000000407600000,True,external_field_test_only,False,False,False,False
IMG_20241103_121545,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121545.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,5644,969233fd4028487ac2ac03ec9b5604a9f611b6071f457a87e80b0263c809f5b1,000000013c781000,True,external_field_test_only,False,False,False,False
IMG_20241103_121546,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121546.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,5710,d42375ef8fd1e3c7687b9b057110d9434fc4d30430c918429ef95dd1c39c0ac3,000000013e781000,True,external_field_test_only,False,False,False,False
IMG_20241103_121546_1,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121546_1.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,5683,2505dc301ac22d8b52e272103c2b228cabf4fd5d4516e1a7de0f761fc5261c62,000000013ef01000,True,external_field_test_only,False,False,False,False
IMG_20241103_121547,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121547.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,5665,ad7393e3499db7551ed10c5fb35e63d09d692ac43fc91f819db5adbc54ee377f,000000011f783800,True,external_field_test_only,False,False,False,False
IMG_20241103_121548,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121548.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,5669,9282bf3fd57c7fcce26375897d51a70610f14de3974df6b020c0ab137cfbdc38,000000011f781000,True,external_field_test_only,False,False,False,False
IMG_20241103_121549,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121549.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,5726,7c91943b0077ea2422d2d1cb2906668896191d2475a491a4c0a3e3a5cf14649c,000000001f781800,True,external_field_test_only,False,False,False,False
IMG_20241103_121627,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121627.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,6647,3ae1921cf5c8a259fb2f72e8c91e2751b5b19bdec076b34cfd0dedb3298fd440,fffb833f7f00c866,True,external_field_test_only,False,False,False,False
IMG_20241103_121630,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121630.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,6641,adb401189de90769e026e42650bbd88c658a95a06ccf272d887db47b8b089c8c,feff833f7f01f47e,True,external_field_test_only,False,False,False,False
IMG_20241103_121631,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121631.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,6675,852273bed99baae116ceced353b1534d67cc1586c24384df7baade61e13b9f58,fefe833f7f03c0ee,True,external_field_test_only,False,False,False,False
IMG_20241103_121633,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121633.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,5013,abcd7afd427bc971fdeb01567417b0a5dcd71251dfcdc6d406b1e892af7c46a5,00007ff31f080000,True,external_field_test_only,False,False,False,False
IMG_20241103_121635,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121635.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,6204,5595dca84f80dcd4b1d96a0432af1f68b97bb0a75ca4cf0e38d0379a1633b457,fe7f07c31f7dee86,True,external_field_test_only,False,False,False,False
IMG_20241103_121635_1,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121635_1.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,5031,e7d5ab97db4897d9fc51c01d0350aaa030753ef21542590e5c1c0de95dfdb5a5,000020db7f090000,True,external_field_test_only,False,False,False,False
IMG_20241103_121635_2,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121635_2.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,5057,45da87981d7b20d309a503a442284f0c1b037cd59f3bae7cb19837aebc6e9bbd,000008d37f090000,True,external_field_test_only,False,False,False,False
IMG_20241103_121636,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121636.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,5138,b91c2d3926c9e222ccfaa2ac3c65ca7e88e480c688507e9be6de92257ffe6d32,000010fb7f090000,True,external_field_test_only,False,False,False,False
IMG_20241103_121637,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121637.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,6276,9d32aa9c0781cddb1993e7f4b1b225469e9d3af87ddb5e163951812289cf1c0d,fc7e07c31f7fdf86,True,external_field_test_only,False,False,False,False
IMG_20241103_121643,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121643.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,6048,e136794d3ebe085b40fa582f8a7d8bb146eee61645639e2f9f4955d12fc42efe,fccd1f3f039f9f9f,True,external_field_test_only,False,False,False,False
IMG_20241103_121644,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121644.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,6107,2a860c4fd3b10b5a0c303d96ae9d636db4fd4ea9ced06cb9699de5b6298a4b3a,fc8d1f3f039f9f2f,True,external_field_test_only,False,False,False,False
IMG_20241103_121645_1,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121645_1.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,5574,4c7503f09a4fd8077185ee0634fd93a77577c2a9aff290d936fd47b35a56728a,00000040873ec000,True,external_field_test_only,False,False,False,False
IMG_20241103_121646,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121646.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,5635,c94b05af18859ecc9bab6d632a0a1d2a96d26a7c0e71940903fec25818e40d2c,00000040833fc000,True,external_field_test_only,False,False,False,False
IMG_20241103_121649,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121649.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,6554,123a4d29f242eee56a0e67e954239f51e79bca2f5d731288f20af27407820311,ff7f39f3c61c74ce,True,external_field_test_only,False,False,False,False
IMG_20241103_121651,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121651.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,6660,c64011b7d3c1bb9138537609338a81a932ab8e8eebd35f4c22e19402107dd411,ff7f39e3ce1c74c4,True,external_field_test_only,False,False,False,False
IMG_20241103_121656,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121656.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,4859,7147b0d9f2e8c87a05803ad6240031566a76cc48a3db2aacf938bd9cff210826,00001b6039f00000,True,external_field_test_only,False,False,False,False
IMG_20241103_121657,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121657.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,4873,6994667a6e3a3ea8cb2ff907d688a465dd38df247f18d165060074ae0dbd9269,0000096019f00000,True,external_field_test_only,False,False,False,False
IMG_20241103_121700,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121700.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,4746,9512210e8cd0108c31dbf712e4493edb329c9502a3d3902d16dce2344efd3a6b,00000a2019f00000,True,external_field_test_only,False,False,False,False
IMG_20241103_121704,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121704.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,9499,c3b56b6831cea10a167a52f5aac3070448bcd6ed05b8912103a246077b906afb,c1f3370f981c3e3f,True,external_field_test_only,False,False,False,False
IMG_20241103_121705,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121705.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,9449,79f619c9de280a4ebd3120c0f63c84bdc1e0064ea8ce1b412900677ddad12de7,c1f3370f981c3e3f,True,external_field_test_only,False,False,False,False
IMG_20241103_121707,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121707.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,5990,02623cd5a45c42283f2a024ef4fefef51ba5d18d44a91ee55bb28a5de80d3773,00006038c738f080,True,external_field_test_only,False,False,False,False
IMG_20241103_121708,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121708.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,6071,482b241a32cd46bdd68758ffef45d31438f0457f9fa526101435c3a06ca849a6,0000e038471870c0,True,external_field_test_only,False,False,False,False
IMG_20241103_121711,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121711.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,9497,3efc42e3c3500fcf0b7c4465c08170e2a2f687ff081c2e66ce7271945a6b116d,d9932f4c99270f1f,True,external_field_test_only,False,False,False,False
IMG_20241103_121711_1,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121711_1.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,6912,3da26907cb4a08db6fecedeadb33f1b747ec601c5f00aa96c326cf0386e83e17,008070058330c000,True,external_field_test_only,False,False,False,False
IMG_20241103_121713,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121713.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,9615,5ceec89bcb18c26cc2b2ccf9b964feef8bc64197c87715c7ef934fbb2f74ff19,d9932f4c99270f1f,True,external_field_test_only,False,False,False,False
IMG_20241103_121713_1,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121713_1.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,6566,f93ad4b1121de4fceb2adfec279818757f7802a85f91f141cc1267675004df29,80701c0308788000,True,external_field_test_only,False,False,False,False
IMG_20241103_121714,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121714.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,6632,4385f529a93830777b18d148aa13a5a78d9e7b728617ac669e5481f3988d4224,80701c0308788000,True,external_field_test_only,False,False,False,False
IMG_20241103_121715,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121715.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,6639,50ac531084a63110f0ef86e54e8edda7bdf81fa3d9624a613dc5ba85c7055b1a,80f0180309788000,True,external_field_test_only,False,False,False,False
IMG_20241103_121725,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121725.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,10518,4d5542e30fb1b0031373d18f3e463e7ff8f9f42a397970581814175579db5dad,90b06173078d9b1f,True,external_field_test_only,False,False,False,False
IMG_20241103_121726,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121726.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,10605,55cc6c123910d4e69ef728878fab093dccc036252329da1f87e14ec31dd24785,9031617307cd1f3f,True,external_field_test_only,False,False,False,False
IMG_20241103_121727,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121727.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,10697,214d9ac13e9c6e2d52aed5ad17ff37fec7c583a3d8bd72c3c733a77c9a883642,b031717b868d1f3f,True,external_field_test_only,False,False,False,False
IMG_20241103_121729,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121729.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,6174,2eb465b6358bdf473b2d76ae9cc7a3aab8dd742498a20896e2a0ebd19077a2e7,0000703c01302000,True,external_field_test_only,False,False,False,False
IMG_20241103_121732,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121732.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,4395,467e9f4bc21fcdbeec9fab62f5618fa1e8ca892b2f35210138d916fa2803a24f,0000003c1c010000,True,external_field_test_only,False,False,False,False
IMG_20241103_121733,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121733.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,4201,35ff45ea055f2908d29d9d57387c8bddee4cc23b9beb9e11453eb8aa40a3a7ed,000000381c010000,True,external_field_test_only,False,False,False,False
IMG_20241103_121734,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121734.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,11079,5301c0b8626a89179dfe02ef6a8d00c75da8bc3caf066f1162920808a12452b0,9a3e65593bd7274f,True,external_field_test_only,False,False,False,False
IMG_20241103_121735,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121735.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,11090,6cdcf097d6f88bc1ce3f7dc4380eb3834dbeef315645a6dfc08de7df0a83adef,9a3e65d93bb7274f,True,external_field_test_only,False,False,False,False
IMG_20241103_121735_1,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121735_1.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,3757,9b9f366ea738dc67f0a4e545b21313e0ac3a6dc7b629948528275f058a28e070,0000003819010000,True,external_field_test_only,False,False,False,False
IMG_20241103_121742,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121742.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,3902,dfe4136ba5e8a7f3c9979e9383f4f0006e7254de68ae2bee93e50e5ffa2f8693,0000000018200000,True,external_field_test_only,False,False,False,False
IMG_20241103_121743,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121743.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,10202,e60747dba568f4aa9bd1bd572d34e831c5f112da47f00ada9f441371536b07ca,9a3cf973360e9f37,True,external_field_test_only,False,False,False,False
IMG_20241103_121743_1,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121743_1.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,3918,9ce42da80a6b5bed2dfc0bd5432cb4363d6087fbdcba3f3d7c479e32875a5db8,0000000018300000,True,external_field_test_only,False,False,False,False
IMG_20241103_121744,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121744.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,10204,7ee433f592968b17ba8320dce7263ef4ab6513ab69bebb30d8fba4dd382bdf6a,9a9ef97b372e9f37,True,external_field_test_only,False,False,False,False
IMG_20241103_121744_1,RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafDisease-BD5 A Field-Collected Five-Class I/RiceLeafBD/Blast/IMG_20241103_121744_1.jpg,Blast,Blast,RiceLeafDiseaseBD5,300,300,3,3908,7bdde041095a7c6b2de741f4501400fa84f23e43bc7798697bda1d329c10754e,0000000018300000,True,external_field_test_only,False,False,False,False
